sgRNA	gene	CRISPR_C6596653.sample	ERS717283.plasmid
HES6_CCDS2527.1_ex0_2:239147823-239147846:-_10-3	HES6	411	521
MUTYH_CCDS41320.1_ex11_1:45798767-45798790:-_5-5	MUTYH	516	475
POTED_CCDS13562.1_ex0_21:14982947-14982970:+_5-3	POTED	143	127
PRCC_CCDS1157.1_ex2_1:156756403-156756426:-_5-4	PRCC	495	490
CYP26A1_CCDS7426.1_ex2_10:94834580-94834603:+_5-3	CYP26A1	110	237
OFD1_CCDS14157.1_ex2_X:13754687-13754710:-_5-3	OFD1	40	95
MRGBP_CCDS13503.1_ex0_20:61428001-61428024:+_5-2	MRGBP	24	452
TOMM20L_CCDS9734.1_ex2_14:58869436-58869459:+_5-3	TOMM20L	242	465
MREG_CCDS46513.1_ex2_2:216811781-216811804:+_5-1	MREG	742	736
ITM2C_CCDS2479.1_ex2_2:231740390-231740413:-_5-4	ITM2C	728	661
SMG5_CCDS1137.1_ex10_1:156236092-156236115:-_5-2	SMG5	192	476
PLEKHH1_CCDS45128.1_ex5_14:68029442-68029465:+_5-1	PLEKHH1	833	484
DUSP2_CCDS2016.1_ex2_2:96810499-96810522:+_5-2	DUSP2	522	461
ADPRH_CCDS2990.1_ex0_3:119301105-119301128:+_5-1	ADPRH	400	368
ISX_CCDS33640.1_ex0_22:35463163-35463186:-_5-1	ISX	369	215
SLCO3A1_CCDS10371.1_ex1_15:92459673-92459696:-_5-5	SLCO3A1	296	179
PELI1_CCDS1876.1_ex2_2:64323577-64323600:-_5-2	PELI1	529	299
TAF1B_CCDS33143.1_ex8_2:10045050-10045073:-_5-3	TAF1B	20	280
UBE2D1_CCDS7252.1_ex4_10:60124588-60124611:+_5-4	UBE2D1	323	238
QSER1_CCDS41631.1_ex1_11:32955416-32955439:+_5-5	QSER1	190	123
ANXA8L2_CCDS7216.1_ex2_10:47752407-47752430:-_3-1	ANXA8L2	441	1012
GNAI3_CCDS802.1_ex4_1:110125084-110125107:-_5-4	GNAI3	306	137
FAM83A_CCDS6339.1_ex0_8:124195242-124195265:+_5-2	FAM83A	347	576
POTEC_CCDS45835.1_ex10_18:14542652-14542675:-_3-2	POTEC	1030	524
SLC9A3R1_CCDS11705.1_ex1_17:72758188-72758211:-_5-3	SLC9A3R1	547	425
TENM1_CCDS14609.1_ex11_X:123630877-123630900:+_5-1	TENM1	143	83
TM7SF3_CCDS8710.1_ex8_12:27149666-27149689:+_5-3	TM7SF3	621	691
DHX38_CCDS10907.1_ex2_16:72131658-72131681:+_5-2	DHX38	226	267
RBBP6_CCDS10621.1_ex16_16:24580479-24580502:+_7-7	RBBP6	56	123
AP1G2_CCDS9602.1_ex20_14:24036391-24036414:+_5-5	AP1G2	360	432
ERVW-1_CCDS5626.1_ex0_7:92099263-92099286:+_5-4	ERVW-1	137	573
FAIM2_CCDS8791.1_ex10_12:50294928-50294951:-_5-5	FAIM2	689	552
ADRA1B_CCDS4347.1_ex0_5:159344210-159344233:-_5-1	ADRA1B	314	371
SLC25A15_CCDS9373.1_ex1_13:41373249-41373272:+_5-1	SLC25A15	785	514
PPP1R12A_CCDS44947.1_ex16_12:80211198-80211221:+_5-1	PPP1R12A	373	494
NHEJ1_CCDS2432.1_ex5_2:220022274-220022297:+_5-2	NHEJ1	819	575
LANCL1_CCDS2392.1_ex6_2:211319971-211319994:+_5-3	LANCL1	443	635
MZT2A_CCDS42758.1_ex1_2:132249589-132249612:-_5-3	MZT2A	476	626
DYNLRB1_CCDS13235.1_ex2_20:33122518-33122541:-_5-5	DYNLRB1	122	506
USP22_CCDS42285.1_ex8_17:20921337-20921360:+_5-2	USP22	858	1031
RGAG4_CCDS55446.1_ex0_X:71351145-71351168:-_5-4	RGAG4	439	494
CPEB4_CCDS4390.1_ex0_5:173316928-173316951:-_5-1	CPEB4	1762	1018
ITGA8_CCDS31155.1_ex26_10:15725992-15726015:+_5-1	ITGA8	745	762
TMEM56_CCDS753.1_ex4_1:95639428-95639451:-_5-2	TMEM56	158	164
LMNB1_CCDS4140.1_ex0_5:126113466-126113489:+_5-1	LMNB1	564	517
C21orf58_CCDS13735.1_ex3_21:47734760-47734783:+_5-4	C21orf58	212	365
PON2_CCDS47644.1_ex7_7:95053823-95053846:+_5-5	PON2	90	145
URAD_CCDS45020.1_ex0_13:28552428-28552451:+_5-2	URAD	561	582
CYP2A13_CCDS12571.1_ex3_19:41596429-41596452:+_5-5	CYP2A13	233	395
CDCA5_CCDS8091.1_ex4_11:64851099-64851122:+_5-5	CDCA5	237	485
GNAI2_CCDS2813.1_ex3_3:50290567-50290590:-_5-2	GNAI2	316	400
ZNF562_CCDS12217.1_ex0_19:9764313-9764336:+_6-2	ZNF562	352	315
TXNL4B_CCDS10906.1_ex1_16:72122970-72122993:+_5-2	TXNL4B	0	438
ETS2_CCDS13659.1_ex3_21:40186867-40186890:+_5-3	ETS2	89	417
CTU2_CCDS32506.1_ex2_16:88776399-88776422:-_5-2	CTU2	188	409
HCFC1R1_CCDS10490.1_ex1_16:3073294-3073317:+_6-3	HCFC1R1	170	168
TMEM131_CCDS46368.1_ex27_2:98430723-98430746:+_5-2	TMEM131	93	201
CALB1_CCDS6251.1_ex3_8:91075531-91075554:-_5-1	CALB1	490	298
HSD17B4_CCDS4126.1_ex12_5:118835085-118835108:+_5-5	HSD17B4	67	501
CCL2_CCDS11277.1_ex1_17:32583341-32583364:-_5-4	CCL2	464	355
HBD_CCDS31376.1_ex1_11:5255426-5255449:+_3-3	HBD	295	280
EIF4G3_CCDS214.1_ex27_1:21306900-21306923:+_5-3	EIF4G3	276	220
S100A8_CCDS1038.1_ex1_1:153362911-153362934:+_5-5	S100A8	606	557
PAK6_CCDS10054.1_ex2_15:40564489-40564512:+_5-5	PAK6	869	661
ALDH8A1_CCDS5171.1_ex2_6:135254123-135254146:-_5-1	ALDH8A1	551	519
GRAMD1C_CCDS33826.1_ex9_3:113634637-113634660:-_5-3	GRAMD1C	106	178
CAMKMT_CCDS1820.1_ex4_2:44933446-44933469:+_5-4	CAMKMT	97	416
THRSP_CCDS8256.1_ex0_11:77775086-77775109:-_5-2	THRSP	61	129
USHBP1_CCDS12353.1_ex6_19:17370184-17370207:-_5-1	USHBP1	357	372
SPNS3_CCDS11045.1_ex0_17:4337378-4337401:+_5-1	SPNS3	719	516
SOCS3_CCDS11756.1_ex0_17:76354999-76355022:+_5-4	SOCS3	1006	775
AANAT_CCDS11745.1_ex1_17:74465300-74465323:-_5-3	AANAT	144	454
COL19A1_CCDS4970.1_ex4_6:70639447-70639470:+_5-3	COL19A1	134	150
HLA-E_CCDS34379.1_ex2_6:30458270-30458293:+_5-5	HLA-E	509	436
GGNBP2_CCDS11314.1_ex4_17:34923516-34923539:+_5-4	GGNBP2	373	412
C3orf17_CCDS33824.1_ex3_3:112730184-112730207:+_5-2	C3orf17	0	116
PTPRCAP_CCDS8163.1_ex0_11:67203462-67203485:-_5-1	PTPRCAP	514	674
PXT1_CCDS4820.2_ex1_6:36368334-36368357:-_5-3	PXT1	538	562
LRCH3_CCDS3330.1_ex4_3:197553808-197553831:+_5-4	LRCH3	294	354
PCDHGB6_CCDS54929.1_ex0_5:140789121-140789144:+_5-5	PCDHGB6	404	428
TADA1_CCDS1255.1_ex4_1:166833098-166833121:-_5-3	TADA1	271	184
SLC35B1_CCDS11552.2_ex6_17:47783616-47783639:+_5-2	SLC35B1	11	122
ME1_CCDS34492.1_ex9_6:84055946-84055969:-_5-3	ME1	446	301
SNRPC_CCDS34436.1_ex3_6:34735761-34735784:-_5-2	SNRPC	63	284
MKRN2_CCDS33702.1_ex3_3:12613682-12613705:+_5-3	MKRN2	761	511
BTN3A3_CCDS4611.1_ex6_6:26449894-26449917:+_5-4	BTN3A3	358	268
MDP1_CCDS55908.1_ex3_14:24684939-24684962:+_5-5	MDP1	1162	1061
C7orf73_CCDS55168.1_ex2_7:135358855-135358878:+_1-1	C7orf73	7	0
ATP13A4_CCDS3304.2_ex18_3:193182865-193182888:+_5-3	ATP13A4	831	340
C10orf95_CCDS7534.1_ex0_10:104210597-104210620:+_5-2	C10orf95	305	470
RAPGEF2_CCDS43277.1_ex12_4:160260388-160260411:-_5-5	RAPGEF2	506	319
SLCO3A1_CCDS10371.1_ex1_15:92459548-92459571:-_5-4	SLCO3A1	834	611
PECR_CCDS33375.1_ex7_2:216946355-216946378:-_5-5	PECR	438	320
TNFRSF8_CCDS144.1_ex5_1:12170152-12170175:+_5-2	TNFRSF8	562	528
CNGB1_CCDS42169.1_ex28_16:57996933-57996956:-_5-3	CNGB1	727	456
DCUN1D5_CCDS8325.1_ex5_11:102954030-102954053:+_5-2	DCUN1D5	1198	554
FAM109B_CCDS33655.1_ex0_22:42473668-42473691:+_5-3	FAM109B	570	528
KCTD21_CCDS31645.1_ex0_11:77885209-77885232:+_5-1	KCTD21	337	179
C5orf52_CCDS47329.1_ex1_5:157102147-157102170:-_5-5	C5orf52	0	13
PLA2G5_CCDS202.1_ex1_1:20412662-20412685:+_5-3	PLA2G5	945	794
TRIM2_CCDS3781.2_ex2_4:154197256-154197279:+_5-2	TRIM2	554	570
ABTB2_CCDS7890.2_ex15_11:34226169-34226192:+_5-3	ABTB2	1672	932
PRR5L_CCDS31463.1_ex0_11:36422778-36422801:+_5-1	PRR5L	1124	916
PDCL3_CCDS33261.1_ex3_2:101186168-101186191:-_5-4	PDCL3	286	298
KAZALD1_CCDS7509.1_ex0_10:102822728-102822751:-_5-3	KAZALD1	783	552
TBCC_CCDS4872.1_ex0_6:42713473-42713496:-_5-3	TBCC	882	636
PDLIM2_CCDS34860.1_ex1_8:22438938-22438961:+_5-3	PDLIM2	566	345
PPP2CA_CCDS4173.1_ex5_5:133541774-133541797:+_5-5	PPP2CA	5	675
KXD1_CCDS12381.1_ex2_19:18677979-18678002:-_5-5	KXD1	547	708
C9orf24_CCDS6554.1_ex3_9:34382814-34382837:-_13-11	C9orf24	587	438
CRYBB2_CCDS13831.1_ex1_22:25620977-25621000:+_5-3	CRYBB2	706	749
ELK1_CCDS14283.1_ex3_X:47498501-47498524:+_7-2	ELK1	1244	991
G6PC_CCDS11446.1_ex0_17:41053034-41053057:-_5-2	G6PC	348	226
ARIH1_CCDS10244.1_ex6_15:72855732-72855755:+_5-5	ARIH1	0	193
KCNIP2_CCDS41562.1_ex6_10:103588863-103588886:-_5-4	KCNIP2	771	653
LST1_CCDS54984.1_ex3_6:31556265-31556288:+_10-5	LST1	915	709
HAUS2_CCDS10090.1_ex4_15:42855999-42856022:-_5-4	HAUS2	35	66
TPRG1L_CCDS47.1_ex0_1:3541803-3541826:-_5-1	TPRG1L	965	964
MROH2B_CCDS47202.1_ex30_5:41052621-41052644:-_5-3	MROH2B	252	262
LRRC59_CCDS11566.1_ex4_17:48470212-48470235:+_5-4	LRRC59	607	513
PRKAR1A_CCDS11678.1_ex1_17:66519045-66519068:+_5-3	PRKAR1A	189	282
COG2_CCDS1584.1_ex3_1:230798889-230798912:+_5-2	COG2	191	256
RASAL2_CCDS1321.2_ex4_1:178389733-178389756:+_5-1	RASAL2	374	437
TMEM99_CCDS42319.1_ex0_17:38990967-38990990:-_5-2	TMEM99	275	240
FOXE1_CCDS35078.1_ex0_9:100616587-100616610:-_5-2	FOXE1	0	0
LCE3B_CCDS1016.1_ex0_1:152586464-152586487:+_5-4	LCE3B	828	754
RASA3_CCDS32016.1_ex14_13:114784313-114784336:+_5-2	RASA3	1061	627
ZNF575_CCDS12623.1_ex1_19:44039568-44039591:+_5-4	ZNF575	495	549
DEFB115_CCDS42859.1_ex0_20:29845538-29845561:+_5-1	DEFB115	855	726
ZNF713_CCDS34639.1_ex3_7:56006748-56006771:+_5-4	ZNF713	523	384
SPTBN4_CCDS12559.1_ex18_19:41040025-41040048:+_5-2	SPTBN4	344	270
RTN4_CCDS1851.1_ex6_2:55277171-55277194:-_15-13	RTN4	697	657
CDH12_CCDS3890.1_ex5_5:21802444-21802467:-_5-1	CDH12	723	580
CCL18_CCDS11306.1_ex1_17:34397907-34397930:-_5-4	CCL18	149	472
IFNA1_CCDS6508.1_ex0_9:21440654-21440677:-_5-3	IFNA1	615	597
CPPED1_CCDS42119.1_ex1_16:12875217-12875240:-_5-5	CPPED1	510	478
C9orf131_CCDS47961.1_ex2_9:35043720-35043743:+_5-3	C9orf131	349	458
TAF3_CCDS41487.1_ex2_10:8006756-8006779:-_5-4	TAF3	71	135
RD3L_CCDS58338.1_ex1_14:104407843-104407866:-_5-4	RD3L	108	39
NGFR_CCDS11549.1_ex2_17:47583899-47583922:-_5-3	NGFR	724	823
SNX16_CCDS6234.1_ex6_8:82752073-82752096:-_5-5	SNX16	0	0
VAPA_CCDS11847.2_ex4_18:9944929-9944952:-_9-5	VAPA	966	861
ZFP90_CCDS42183.1_ex3_16:68597192-68597215:-_5-3	ZFP90	32	46
EHD2_CCDS12704.1_ex1_19:48221821-48221844:-_5-3	EHD2	174	300
PNMAL1_CCDS33059.1_ex1_19:46974111-46974134:+_5-3	PNMAL1	611	593
STOML2_CCDS6577.1_ex6_9:35101911-35101934:-_5-2	STOML2	933	934
TARBP2_CCDS41791.1_ex0_12:53895918-53895941:-_5-1	TARBP2	108	218
EZH1_CCDS32659.1_ex12_17:40870483-40870506:+_5-2	EZH1	203	234
SREBF2_CCDS14023.1_ex7_22:42273403-42273426:+_5-5	SREBF2	713	879
IL7_CCDS56541.1_ex3_8:79710361-79710384:-_7-7	IL7	72	92
GRSF1_CCDS47069.1_ex6_4:71698903-71698926:-_5-5	GRSF1	29	94
THOC1_CCDS45820.1_ex15_18:259680-259703:-_5-4	THOC1	0	12
TBC1D28_CCDS42273.1_ex2_17:18541691-18541714:-_5-1	TBC1D28	504	910
KCNB2_CCDS6209.1_ex1_8:73848907-73848930:+_5-5	KCNB2	262	138
LLGL1_CCDS32586.1_ex9_17:18138570-18138593:-_5-5	LLGL1	375	517
ATF4_CCDS13996.1_ex0_22:39917610-39917633:+_5-1	ATF4	94	418
RPIA_CCDS2004.2_ex4_2:89034111-89034134:+_5-5	RPIA	212	539
MFSD2B_CCDS46228.1_ex1_2:24236261-24236284:-_5-2	MFSD2B	300	235
FERMT1_CCDS13098.1_ex7_20:6077640-6077663:-_5-1	FERMT1	208	354
SYTL2_CCDS31649.1_ex14_11:85448674-85448697:+_16-15	SYTL2	842	318
ZDHHC23_CCDS33827.1_ex0_3:113667778-113667801:+_5-1	ZDHHC23	245	210
NUDCD1_CCDS47910.1_ex5_8:110302119-110302142:-_5-2	NUDCD1	216	232
CLSPN_CCDS396.1_ex17_1:36226251-36226274:-_5-3	CLSPN	209	481
PCDHGA1_CCDS54922.1_ex0_5:140711351-140711374:+_5-5	PCDHGA1	414	466
C22orf15_CCDS13814.2_ex2_22:24106567-24106590:+_5-4	C22orf15	482	314
PTRHD1_CCDS33156.1_ex1_2:25016018-25016041:-_5-2	PTRHD1	438	510
ZC3H8_CCDS46392.1_ex4_2:112994159-112994182:-_5-2	ZC3H8	147	538
SMPDL3B_CCDS30655.1_ex3_1:28279780-28279803:-_5-3	SMPDL3B	490	393
ZBTB25_CCDS9765.1_ex0_14:64954608-64954631:+_5-3	ZBTB25	227	121
PCDHGA2_CCDS47289.1_ex0_5:140719287-140719310:+_5-2	PCDHGA2	395	418
ZNF99_CCDS59369.1_ex1_19:22951155-22951178:-_5-5	ZNF99	110	374
GABPB2_CCDS983.1_ex3_1:151070398-151070421:+_5-4	GABPB2	549	619
ZNF680_CCDS34644.1_ex1_7:64004140-64004163:+_7-5	ZNF680	965	444
CLEC14A_CCDS9667.1_ex0_14:38724532-38724555:-_5-1	CLEC14A	475	283
ST20_CCDS42067.1_ex0_15:80191335-80191358:+_4-1	ST20	155	208
GDPGP1_CCDS32327.1_ex0_15:90784386-90784409:+_5-3	GDPGP1	549	467
POLG2_CCDS32706.1_ex7_17:62492512-62492535:+_5-1	POLG2	135	158
ATP10D_CCDS3476.1_ex0_4:47514644-47514667:+_5-1	ATP10D	1235	1078
MECR_CCDS30659.1_ex7_1:29542560-29542583:-_5-4	MECR	758	601
DNAJC9_CCDS7322.1_ex2_10:75005819-75005842:-_5-2	DNAJC9	222	323
FXYD5_CCDS12447.1_ex2_19:35649242-35649265:-_5-1	FXYD5	488	412
VKORC1L1_CCDS5529.1_ex0_7:65338450-65338473:+_8-1	VKORC1L1	625	625
RREB1_CCDS34335.1_ex2_6:7189461-7189484:-_5-2	RREB1	641	706
ATP13A5_CCDS33914.1_ex26_3:193080413-193080436:-_5-4	ATP13A5	645	340
SERINC4_CCDS58360.1_ex6_15:44089405-44089428:+_5-1	SERINC4	161	429
EBLN2_CCDS54608.1_ex0_3:73111502-73111525:+_5-3	EBLN2	882	590
PGPEP1_CCDS12375.1_ex3_19:18468248-18468271:+_5-4	PGPEP1	97	245
IQSEC3_CCDS31725.1_ex0_12:248412-248435:-_5-5	IQSEC3	431	470
LRRC8A_CCDS35155.1_ex0_9:131670573-131670596:-_5-5	LRRC8A	582	427
C6orf48_CCDS34416.1_ex1_6:31807326-31807349:+_4-2	C6orf48	311	575
FAM183A_CCDS44126.1_ex2_1:43618494-43618517:-_5-3	FAM183A	233	326
CHI3L2_CCDS30802.1_ex6_1:111778630-111778653:+_5-3	CHI3L2	353	244
RHOT2_CCDS10417.1_ex2_16:718518-718541:-_5-1	RHOT2	461	477
CROCC_CCDS30616.1_ex2_1:17250952-17250975:+_5-2	CROCC	197	345
FRY_CCDS41875.1_ex18_13:32747652-32747675:+_5-4	FRY	520	600
TSC22D3_CCDS14530.1_ex0_X:106957867-106957890:+_13-4	TSC22D3	619	369
JPH2_CCDS13325.1_ex4_20:42815183-42815206:-_5-4	JPH2	799	430
CRABP2_CCDS1152.1_ex2_1:156670774-156670797:+_5-4	CRABP2	1356	991
ARFIP2_CCDS55739.1_ex2_11:6499338-6499361:+_5-1	ARFIP2	142	47
RAVER1_CCDS45960.1_ex10_19:10439441-10439464:-_5-3	RAVER1	800	512
RTN1_CCDS9740.1_ex4_14:60072081-60072104:+_10-2	RTN1	146	90
MBTPS2_CCDS14201.1_ex1_X:21861304-21861327:+_5-1	MBTPS2	66	1
PFKFB2_CCDS31003.1_ex4_1:207236695-207236718:+_5-3	PFKFB2	511	239
C21orf91_CCDS42907.1_ex2_21:19169392-19169415:-_5-4	C21orf91	196	70
WDR66_CCDS41853.1_ex1_12:122361791-122361814:+_5-1	WDR66	712	424
ERAP2_CCDS4086.1_ex1_5:96219572-96219595:-_5-3	ERAP2	57	98
SRSF7_CCDS33183.1_ex5_2:38976751-38976774:+_5-1	SRSF7	330	435
C19orf59_CCDS12183.1_ex2_19:7742995-7743018:-_5-4	C19orf59	708	439
IAH1_CCDS42651.1_ex2_2:9618411-9618434:+_5-2	IAH1	26	41
ASH1L_CCDS1113.2_ex26_1:155491144-155491167:+_5-5	ASH1L	759	881
ARL15_CCDS54850.1_ex1_5:53409142-53409165:+_5-1	ARL15	87	72
LTV1_CCDS5201.1_ex2_6:144167344-144167367:+_5-2	LTV1	48	71
LEPRE1_CCDS472.2_ex12_1:43225045-43225068:+_5-2	LEPRE1	437	249
ALPL_CCDS217.1_ex4_1:21890677-21890700:+_5-4	ALPL	412	365
RQCD1_CCDS33379.1_ex1_2:219445418-219445441:-_5-1	RQCD1	61	316
SRPK2_CCDS34724.1_ex9_7:104800952-104800975:-_5-2	SRPK2	328	245
SELL_CCDS53427.1_ex6_1:169677917-169677940:+_5-5	SELL	1107	935
LTB4R2_CCDS9625.2_ex0_14:24780315-24780338:-_5-2	LTB4R2	92	175
PAK7_CCDS13107.1_ex6_20:9561096-9561119:-_5-3	PAK7	630	627
EMP1_CCDS8660.1_ex2_12:13366691-13366714:+_5-4	EMP1	428	180
NET1_CCDS41483.1_ex8_10:5496348-5496371:-_5-5	NET1	338	331
NUDT1_CCDS5329.1_ex2_7:2289542-2289565:-_5-4	NUDT1	665	633
PEX2_CCDS6221.1_ex0_8:77896256-77896279:+_5-3	PEX2	434	548
CYLC1_CCDS35341.1_ex3_X:83128456-83128479:-_5-4	CYLC1	410	347
CYB5R4_CCDS5000.2_ex1_6:84574029-84574052:+_5-2	CYB5R4	0	107
GDF2_CCDS7219.1_ex1_10:48416361-48416384:+_5-3	GDF2	294	426
GALNT4_CCDS53817.1_ex0_12:89917660-89917683:+_5-3	GALNT4	371	293
DDX46_CCDS34240.1_ex6_5:134116831-134116854:-_5-3	DDX46	522	336
CIAO1_CCDS2019.1_ex3_2:96933640-96933663:+_5-5	CIAO1	303	406
PRR23C_CCDS46924.1_ex0_3:138763077-138763100:+_5-1	PRR23C	716	286
TMEM74B_CCDS13011.1_ex0_20:1161811-1161834:+_5-2	TMEM74B	780	564
GHITM_CCDS41542.1_ex2_10:85903821-85903844:+_5-2	GHITM	205	127
KAT2A_CCDS11417.1_ex12_17:40271389-40271412:+_5-2	KAT2A	90	554
C16orf89_CCDS42116.2_ex6_16:5112545-5112568:-_5-5	C16orf89	270	194
HIVEP1_CCDS43426.1_ex2_6:12123055-12123078:+_5-4	HIVEP1	416	451
ZNF597_CCDS10505.1_ex0_16:3487010-3487033:+_5-2	ZNF597	412	417
LMCD1_CCDS33688.1_ex3_3:8590561-8590584:+_9-8	LMCD1	169	157
OSR2_CCDS47901.1_ex0_8:99961458-99961481:-_5-5	OSR2	292	350
C18orf54_CCDS11956.1_ex3_18:51892095-51892118:-_5-5	C18orf54	193	169
HNF1B_CCDS11324.1_ex8_17:36104745-36104768:-_5-5	HNF1B	149	470
NSDHL_CCDS14717.1_ex3_X:152031175-152031198:+_5-4	NSDHL	128	143
SRM_CCDS125.1_ex7_1:11119852-11119875:-_5-5	SRM	531	595
MAOB_CCDS14261.1_ex10_X:43661485-43661508:-_5-2	MAOB	915	549
MCM4_CCDS6143.1_ex9_8:48882374-48882397:-_5-5	MCM4	40	308
PEX16_CCDS31472.1_ex6_11:45937041-45937064:+_5-2	PEX16	482	320
CTNND1_CCDS44604.1_ex4_11:57569233-57569256:+_5-4	CTNND1	137	139
GUCY2D_CCDS11127.1_ex2_17:7909991-7910014:-_5-5	GUCY2D	521	427
CAV1_CCDS55156.1_ex1_7:116199075-116199098:+_5-4	CAV1	83	173
SLC44A2_CCDS12245.1_ex3_19:10738599-10738622:+_5-1	SLC44A2	470	281
TMOD4_CCDS988.1_ex7_1:151146923-151146946:+_5-4	TMOD4	543	176
HSPA12B_CCDS13061.1_ex2_20:3722979-3723002:-_5-1	HSPA12B	757	482
TRPM7_CCDS42035.1_ex26_15:50911940-50911963:-_5-4	TRPM7	36	112
IGF2R_CCDS5273.1_ex15_6:160468321-160468344:-_5-3	IGF2R	207	134
NRBF2_CCDS60537.1_ex2_10:64913274-64913297:+_5-1	NRBF2	183	201
CCT8_CCDS33528.1_ex10_21:30439292-30439315:+_5-5	CCT8	29	176
TIPARP_CCDS3177.1_ex1_3:156411858-156411881:+_5-5	TIPARP	119	208
WISP2_CCDS13336.1_ex2_20:43353389-43353412:+_5-4	WISP2	420	225
C19orf24_CCDS12060.2_ex0_19:1275668-1275691:+_5-2	C19orf24	307	414
DRAM2_CCDS30801.1_ex6_1:111674042-111674065:+_5-5	DRAM2	0	31
NOTCH2_CCDS908.1_ex21_1:120497749-120497772:-_5-2	NOTCH2	629	699
FOSL1_CCDS8121.1_ex1_11:65661508-65661531:+_5-1	FOSL1	665	667
PRDX1_CCDS522.1_ex2_1:45980573-45980596:+_5-3	PRDX1	223	418
CERS6_CCDS2228.1_ex4_2:169547545-169547568:-_5-4	CERS6	707	438
CDS1_CCDS3608.1_ex2_4:85530582-85530605:+_5-2	CDS1	368	244
MS4A4A_CCDS58135.1_ex2_11:60064688-60064711:-_5-3	MS4A4A	435	417
DLGAP1_CCDS11836.1_ex8_18:3814201-3814224:-_5-5	DLGAP1	441	270
XYLB_CCDS2678.1_ex5_3:38407202-38407225:-_5-2	XYLB	591	539
TMEM110_CCDS2866.1_ex7_3:52931301-52931324:+_5-3	TMEM110	74	75
INSL6_CCDS6458.1_ex1_9:5185427-5185450:+_5-4	INSL6	251	217
CFHR2_CCDS30959.1_ex2_1:196920152-196920175:-_4-3	CFHR2	172	87
SCN8A_CCDS44891.1_ex4_12:52082583-52082606:+_5-1	SCN8A	604	560
QTRT1_CCDS12248.1_ex3_19:10818006-10818029:+_5-4	QTRT1	295	286
LYPD6B_CCDS46423.1_ex2_2:150061841-150061864:-_5-2	LYPD6B	8	44
VSTM2L_CCDS13299.1_ex2_20:36561936-36561959:+_5-5	VSTM2L	577	306
PROB1_CCDS54909.1_ex0_5:138729853-138729876:+_5-3	PROB1	151	248
SORD_CCDS10116.1_ex2_15:45335569-45335592:+_5-2	SORD	160	81
ZNF530_CCDS12955.1_ex1_19:58115757-58115780:+_5-1	ZNF530	163	243
KCNE1L_CCDS14547.1_ex0_X:108868066-108868089:+_5-4	KCNE1L	561	551
LIN7B_CCDS12757.1_ex3_19:49619632-49619655:+_5-4	LIN7B	450	558
C2CD2L_CCDS8413.1_ex0_11:118978599-118978622:-_5-1	C2CD2L	426	470
USP17L5_CCDS59467.1_ex0_4:9341848-9341871:+_1-1	USP17L5	132	145
HLF_CCDS11585.1_ex1_17:53345187-53345210:-_5-3	HLF	453	478
CDK5R2_CCDS2427.1_ex0_2:219824939-219824962:+_5-4	CDK5R2	1365	706
POLD1_CCDS12795.1_ex6_19:50905967-50905990:+_5-4	POLD1	47	899
KCNRG_CCDS41889.1_ex0_13:50590099-50590122:-_5-5	KCNRG	79	148
NGFRAP1_CCDS14508.1_ex0_X:102632643-102632666:+_6-6	NGFRAP1	20	6
DLAT_CCDS8354.1_ex5_11:111908174-111908197:-_5-5	DLAT	796	533
SLC9A2_CCDS2062.1_ex0_2:103236408-103236431:+_5-1	SLC9A2	1259	1054
CYP2E1_CCDS7686.1_ex1_10:135342117-135342140:-_5-4	CYP2E1	614	453
KLLN_CCDS44454.1_ex0_10:89622019-89622042:+_5-3	KLLN	309	124
POLR3E_CCDS10605.1_ex3_16:22320306-22320329:+_5-2	POLR3E	137	542
MRPS28_CCDS6226.1_ex2_8:80942284-80942307:-_5-2	MRPS28	304	353
TEF_CCDS14014.1_ex1_22:41783458-41783481:-_5-1	TEF	155	226
GNB2L1_CCDS34324.1_ex3_5:180666171-180666194:-_5-1	GNB2L1	85	648
GORASP1_CCDS2681.1_ex3_3:39141916-39141939:-_5-3	GORASP1	437	477
SRP14_CCDS42017.1_ex2_15:40330519-40330542:+_5-3	SRP14	599	416
C6orf136_CCDS43443.1_ex3_6:30619071-30619094:-_12-10	C6orf136	222	360
PLEKHA5_CCDS44840.2_ex1_12:19283001-19283024:-_10-3	PLEKHA5	0	0
DDR2_CCDS1241.1_ex6_1:162731130-162731153:-_5-5	DDR2	710	732
LETM2_CCDS56534.1_ex4_8:38260068-38260091:+_5-5	LETM2	0	48
XRCC5_CCDS2402.1_ex2_2:216981446-216981469:-_5-2	XRCC5	129	209
RBM14_CCDS55772.1_ex0_11:66384285-66384308:-_5-2	RBM14	0	288
CRYBB1_CCDS13840.1_ex3_22:27008022-27008045:+_5-2	CRYBB1	1108	986
COBL_CCDS34637.1_ex9_7:51258559-51258582:-_5-4	COBL	596	554
APOL5_CCDS13920.1_ex2_22:36122500-36122523:-_5-4	APOL5	153	231
RTKN_CCDS1941.1_ex6_2:74657000-74657023:+_5-3	RTKN	842	555
ZNF396_CCDS11913.1_ex3_18:32954085-32954108:+_5-4	ZNF396	685	560
GSDMD_CCDS34956.1_ex0_8:144641658-144641681:-_5-1	GSDMD	71	96
SULT1C2_CCDS2075.1_ex1_2:108910745-108910768:-_5-1	SULT1C2	604	540
FHL1_CCDS14655.1_ex1_X:135289191-135289214:-_5-2	FHL1	453	285
