sgRNA	gene	CRISPR_C6596654.sample	ERS717283.plasmid
USP9Y_CCDS14781.1_ex10_Y:14869162-14869185:-_5-1	USP9Y	0	0
SH3BGRL3_CCDS278.1_ex1_1:26607311-26607334:-_5-1	SH3BGRL3	845	509
TUBE1_CCDS5100.1_ex6_6:112400932-112400955:+_5-3	TUBE1	473	513
CDHR5_CCDS7707.1_ex10_11:621617-621640:-_5-4	CDHR5	629	549
ANAPC4_CCDS3434.1_ex1_4:25382088-25382111:-_5-2	ANAPC4	81	57
BTBD10_CCDS7811.1_ex5_11:13441070-13441093:-_5-2	BTBD10	68	88
KIF14_CCDS30963.1_ex19_1:200571065-200571088:+_5-1	KIF14	312	282
ECHDC1_CCDS43504.1_ex0_6:127611353-127611376:-_14-2	ECHDC1	435	449
FZD6_CCDS55268.1_ex1_8:104330968-104330991:+_5-2	FZD6	519	444
PIM1_CCDS4830.1_ex3_6:37138959-37138982:+_5-3	PIM1	533	627
LYNX1_CCDS34951.1_ex1_8:143846538-143846561:-_12-7	LYNX1	394	334
TMEM229B_CCDS9783.1_ex0_14:67940314-67940337:+_5-1	TMEM229B	242	178
C1GALT1C1_CCDS14602.1_ex0_X:119760929-119760952:-_5-5	C1GALT1C1	54	133
NXN_CCDS10998.1_ex5_17:726987-727010:-_5-5	NXN	454	508
TGM5_CCDS32211.1_ex6_15:43533146-43533169:+_5-2	TGM5	365	524
INTU_CCDS34061.1_ex0_4:128554282-128554305:+_5-1	INTU	721	527
SCGB2B2_CCDS32989.1_ex1_19:35085180-35085203:+_4-4	SCGB2B2	256	492
SLC38A7_CCDS10800.1_ex7_16:58712314-58712337:+_5-2	SLC38A7	313	497
BDNF_CCDS41628.1_ex0_11:27679814-27679837:+_5-4	BDNF	424	579
BCAR3_CCDS58010.1_ex5_1:94048431-94048454:+_5-1	BCAR3	403	628
STX5_CCDS58140.1_ex7_11:62594861-62594884:-_5-3	STX5	78	495
HSPA2_CCDS9766.1_ex0_14:65008422-65008445:+_5-4	HSPA2	464	443
GEMIN4_CCDS45559.1_ex0_17:651140-651163:-_5-5	GEMIN4	294	758
TSR3_CCDS10435.1_ex4_16:1401378-1401401:-_5-4	TSR3	809	797
GPC3_CCDS14638.1_ex5_X:132888110-132888133:+_5-5	GPC3	955	615
LIMK2_CCDS13891.1_ex7_22:31661982-31662005:-_5-5	LIMK2	453	429
ANTXRL_CCDS60524.1_ex8_10:47669233-47669256:-_5-3	ANTXRL	369	447
BDH1_CCDS3328.1_ex4_3:197260376-197260399:+_5-5	BDH1	651	402
PSMB7_CCDS6855.1_ex6_9:127177133-127177156:-_5-5	PSMB7	46	751
MYEF2_CCDS32230.1_ex16_15:48470325-48470348:-_5-5	MYEF2	75	141
REST_CCDS3509.1_ex2_4:57796481-57796504:-_5-5	REST	710	615
ART3_CCDS3575.1_ex1_4:77003022-77003045:+_5-1	ART3	227	209
COX6A2_CCDS10712.1_ex1_16:31439439-31439462:-_5-5	COX6A2	968	1031
GLIS2_CCDS10511.1_ex1_16:4383449-4383472:-_5-1	GLIS2	523	489
PFKFB4_CCDS2771.1_ex10_3:48581038-48581061:+_5-5	PFKFB4	579	580
ABCB11_CCDS46444.1_ex16_2:169833142-169833165:-_5-1	ABCB11	211	186
FARS2_CCDS4494.1_ex0_6:5369154-5369177:-_5-3	FARS2	655	561
SH3D21_CCDS30674.2_ex5_1:36774070-36774093:-_5-2	SH3D21	399	479
C18orf63_CCDS54189.1_ex6_18:72006037-72006060:+_5-3	C18orf63	1060	676
UBE2S_CCDS33114.1_ex0_19:55913071-55913094:-_5-2	UBE2S	39	160
SPG7_CCDS10977.1_ex4_16:89592731-89592754:-_5-5	SPG7	780	566
AIMP2_CCDS5344.1_ex2_7:6057464-6057487:+_5-3	AIMP2	238	312
INHBC_CCDS8938.1_ex1_12:57843165-57843188:-_5-3	INHBC	255	227
TRIM36_CCDS4115.1_ex7_5:114482938-114482961:-_9-2	TRIM36	222	239
MPPE1_CCDS11853.1_ex7_18:11893485-11893508:-_5-3	MPPE1	72	142
FLNC_CCDS43644.1_ex0_7:128470998-128471021:-_5-1	FLNC	323	216
SMAD3_CCDS10222.1_ex5_15:67473680-67473703:-_5-2	SMAD3	501	417
EIF2B4_CCDS33164.1_ex9_2:27591994-27592017:+_5-5	EIF2B4	191	548
RD3L_CCDS58338.1_ex1_14:104407739-104407762:+_5-2	RD3L	527	573
URB2_CCDS31052.1_ex2_1:229770725-229770748:-_5-1	URB2	109	442
SERINC1_CCDS5125.1_ex5_6:122774944-122774967:-_5-2	SERINC1	69	25
OPA1_CCDS33917.1_ex9_3:193355797-193355820:+_5-4	OPA1	83	172
PDLIM5_CCDS3641.1_ex1_4:95444865-95444888:+_18-6	PDLIM5	78	36
MARVELD3_CCDS10904.1_ex0_16:71660281-71660304:-_5-3	MARVELD3	515	1192
RBM27_CCDS43378.1_ex4_5:145609414-145609437:+_5-3	RBM27	184	257
USP20_CCDS43892.1_ex5_9:132623884-132623907:-_5-2	USP20	213	138
TTBK2_CCDS42029.1_ex10_15:43122130-43122153:-_5-4	TTBK2	373	311
PPP2R2C_CCDS3388.1_ex5_4:6377614-6377637:-_5-2	PPP2R2C	56	56
B4GALNT2_CCDS11544.1_ex3_17:47230243-47230266:-_5-3	B4GALNT2	482	484
AP5B1_CCDS58146.1_ex0_11:65547307-65547330:-_5-3	AP5B1	310	270
MPZL1_CCDS1264.1_ex1_1:167734955-167734978:-_6-5	MPZL1	1122	941
PRND_CCDS13081.1_ex0_20:4705494-4705517:+_5-5	PRND	406	295
MSGN1_CCDS42657.1_ex0_2:17997887-17997910:-_5-1	MSGN1	274	255
TAT_CCDS10903.1_ex7_16:71606530-71606553:+_5-1	TAT	191	191
BATF3_CCDS1508.1_ex0_1:212860304-212860327:+_5-2	BATF3	584	455
GBX2_CCDS2515.1_ex0_2:237075063-237075086:-_5-2	GBX2	647	614
PAPD5_CCDS54006.1_ex1_16:50187770-50187793:+_5-1	PAPD5	990	762
ARHGAP17_CCDS32408.1_ex13_16:24979688-24979711:-_5-2	ARHGAP17	292	256
USH2A_CCDS1516.1_ex13_1:216496907-216496930:-_5-3	USH2A	101	112
CYB561D2_CCDS2827.1_ex2_3:50390818-50390841:+_5-5	CYB561D2	225	235
HEYL_CCDS439.1_ex2_1:40097190-40097213:-_5-4	HEYL	819	596
ADPRHL2_CCDS402.1_ex0_1:36554638-36554661:-_5-1	ADPRHL2	545	273
KRTAP1-5_CCDS42321.1_ex0_17:39183242-39183265:+_4-3	KRTAP1-5	301	383
PCDHGA2_CCDS47289.1_ex0_5:140719523-140719546:-_5-4	PCDHGA2	321	565
RAET1G_CCDS43514.1_ex2_6:150240318-150240341:-_3-1	RAET1G	289	368
DOK6_CCDS32841.1_ex4_18:67365744-67365767:-_5-4	DOK6	922	585
ABHD16A_CCDS4713.1_ex12_6:31659655-31659678:+_5-3	ABHD16A	856	889
TTC31_CCDS42701.1_ex3_2:74717476-74717499:-_5-3	TTC31	107	284
MKS1_CCDS11603.2_ex12_17:56291711-56291734:-_5-2	MKS1	752	595
C5orf63_CCDS54895.1_ex2_5:126394574-126394597:+_5-4	C5orf63	107	67
PRRG1_CCDS14239.1_ex2_X:37312583-37312606:-_5-5	PRRG1	35	26
NLRP10_CCDS7784.1_ex0_11:7982642-7982665:+_5-3	NLRP10	296	154
MUS81_CCDS8115.1_ex1_11:65628551-65628574:+_5-2	MUS81	416	534
INTS2_CCDS45750.1_ex17_17:59984774-59984797:-_5-2	INTS2	104	1078
C6orf52_CCDS47371.1_ex2_6:10687313-10687336:-_5-3	C6orf52	622	405
LILRA1_CCDS12901.1_ex2_19:55106260-55106283:-_5-2	LILRA1	576	292
TCP10_CCDS43527.1_ex5_6:167794638-167794661:+_5-4	TCP10	732	596
CLEC17A_CCDS46002.2_ex5_19:14705472-14705495:+_5-1	CLEC17A	644	411
ST13_CCDS14006.1_ex8_22:41240841-41240864:-_5-4	ST13	290	287
MTMR3_CCDS13870.1_ex7_22:30403288-30403311:-_5-3	MTMR3	488	276
CMPK2_CCDS42648.1_ex4_2:7005152-7005175:+_5-2	CMPK2	717	572
MTIF3_CCDS9322.1_ex2_13:28014187-28014210:-_5-2	MTIF3	363	321
MCMDC2_CCDS47868.1_ex3_8:67789670-67789693:+_5-1	MCMDC2	104	42
SLC6A19_CCDS34130.1_ex3_5:1212572-1212595:+_5-4	SLC6A19	423	424
EPHB1_CCDS46921.1_ex1_3:134644700-134644723:+_5-1	EPHB1	1428	1088
TANGO2_CCDS13772.1_ex2_22:20040096-20040119:-_14-7	TANGO2	1415	1158
VPS52_CCDS4770.2_ex14_6:33236851-33236874:-_5-4	VPS52	596	404
VPS4B_CCDS11983.1_ex6_18:61071033-61071056:+_5-4	VPS4B	24	21
HR_CCDS6022.1_ex17_8:21986347-21986370:+_5-4	HR	337	331
DROSHA_CCDS47194.1_ex26_5:31508749-31508772:+_5-4	DROSHA	287	526
EIF4E1B_CCDS47345.1_ex4_5:176072161-176072184:+_5-5	EIF4E1B	783	504
AVPR1A_CCDS8965.1_ex1_12:63544189-63544212:-_5-2	AVPR1A	432	648
USP44_CCDS9053.1_ex4_12:95927220-95927243:-_5-2	USP44	154	186
PPP1R16A_CCDS6429.1_ex0_8:145722784-145722807:-_5-1	PPP1R16A	354	217
MORN3_CCDS31917.1_ex3_12:122097175-122097198:-_5-4	MORN3	218	226
DHCR7_CCDS8200.1_ex3_11:71152341-71152364:+_5-2	DHCR7	824	515
ZNF707_CCDS47932.1_ex3_8:144775904-144775927:-_5-2	ZNF707	1320	1187
AMACR_CCDS3902.1_ex4_5:34007978-34008001:-_5-5	AMACR	904	918
AMMECR1_CCDS14551.1_ex5_X:109560828-109560851:+_5-5	AMMECR1	818	670
CMPK2_CCDS42648.1_ex4_2:7005182-7005205:+_5-3	CMPK2	0	0
TREX2_CCDS35437.1_ex0_X:152710591-152710614:-_5-1	TREX2	1458	1086
PRKCE_CCDS1824.1_ex0_2:45879429-45879452:-_5-2	PRKCE	795	772
BCAR1_CCDS10915.1_ex2_16:75269709-75269732:+_5-3	BCAR1	726	863
SCAF8_CCDS5247.1_ex11_6:155131249-155131272:+_5-5	SCAF8	354	217
TNPO1_CCDS4016.1_ex3_5:72157641-72157664:+_5-1	TNPO1	405	378
TMEM126A_CCDS8268.1_ex1_11:85365184-85365207:+_6-1	TMEM126A	397	214
RAP2C_CCDS14632.1_ex1_X:131351080-131351103:+_5-3	RAP2C	72	154
SH3D21_CCDS30674.2_ex10_1:36785321-36785344:-_5-5	SH3D21	948	986
AZIN1_CCDS6295.1_ex7_8:103851116-103851139:-_5-4	AZIN1	336	340
NPC2_CCDS32121.1_ex2_14:74951227-74951250:+_5-2	NPC2	583	446
MCM3_CCDS4940.2_ex16_6:52149488-52149511:+_5-5	MCM3	715	694
FGF18_CCDS4378.1_ex2_5:170863208-170863231:-_5-3	FGF18	583	322
MCF2L2_CCDS3243.1_ex18_3:183014873-183014896:+_5-2	MCF2L2	504	383
ZNF296_CCDS12653.1_ex1_19:45579089-45579112:+_5-4	ZNF296	174	318
STIL_CCDS41329.1_ex6_1:47748077-47748100:-_5-2	STIL	78	305
PGK2_CCDS4930.1_ex0_6:49754258-49754281:+_5-1	PGK2	435	239
GINS3_CCDS10796.1_ex2_16:58438470-58438493:-_6-6	GINS3	385	900
TMEM255A_CCDS14597.1_ex6_X:119425117-119425140:+_5-2	TMEM255A	188	249
FCRL2_CCDS1168.1_ex9_1:157740251-157740274:-_5-4	FCRL2	8	25
DCAF4L1_CCDS33978.1_ex0_4:41984286-41984309:-_5-4	DCAF4L1	516	547
PIDD_CCDS44508.1_ex14_11:804168-804191:-_5-4	PIDD	615	720
ACD_CCDS10842.1_ex11_16:67694136-67694159:-_5-4	ACD	495	779
GNPAT_CCDS1592.1_ex1_1:231386796-231386819:-_5-1	GNPAT	4	3
PAPSS2_CCDS44453.1_ex2_10:89472909-89472932:-_5-3	PAPSS2	537	513
WDR37_CCDS7057.1_ex4_10:1130396-1130419:+_5-3	WDR37	576	514
PRODH2_CCDS12478.1_ex6_19:36302932-36302955:-_5-1	PRODH2	454	370
MSL1_CCDS45670.1_ex0_17:38282578-38282601:-_5-1	MSL1	495	525
GATSL3_CCDS43001.1_ex6_22:30683471-30683494:-_5-4	GATSL3	479	795
NAA30_CCDS32088.1_ex0_14:57858046-57858069:+_5-3	NAA30	249	333
C2orf44_CCDS1705.1_ex2_2:24262228-24262251:-_5-5	C2orf44	806	506
FOXRED2_CCDS13929.1_ex6_22:36900721-36900744:-_5-2	FOXRED2	722	483
PPIB_CCDS10191.1_ex3_15:64454243-64454266:-_5-4	PPIB	380	435
FAM96A_CCDS10189.1_ex3_15:64380890-64380913:+_7-1	FAM96A	41	262
RNF213_CCDS11772.1_ex1_17:78247072-78247095:-_5-2	RNF213	1102	1104
MAGI1_CCDS2904.1_ex20_3:65479251-65479274:+_5-3	MAGI1	687	607
SPATA7_CCDS32132.1_ex4_14:88892735-88892758:-_5-2	SPATA7	636	701
ULBP2_CCDS5222.1_ex1_6:150266471-150266494:-_5-1	ULBP2	506	893
CXorf48_CCDS14647.1_ex4_X:134304989-134305012:+_5-5	CXorf48	506	336
RING1_CCDS34424.1_ex2_6:33177723-33177746:+_5-2	RING1	336	389
SLC16A7_CCDS8961.1_ex0_12:60098774-60098797:+_5-1	SLC16A7	746	857
MMP16_CCDS6246.1_ex8_8:89209429-89209452:+_5-4	MMP16	303	312
KIAA1429_CCDS34923.1_ex21_8:95550487-95550510:+_5-4	KIAA1429	33	133
DSTN_CCDS13127.1_ex1_20:17581525-17581548:+_5-2	DSTN	59	95
TUB_CCDS7786.1_ex6_11:8118237-8118260:-_5-4	TUB	534	470
CAMKK1_CCDS11038.1_ex9_17:3785824-3785847:+_5-1	CAMKK1	393	290
ZC3HAV1L_CCDS5850.1_ex4_7:138720466-138720489:+_5-5	ZC3HAV1L	717	672
ELF5_CCDS58129.1_ex1_11:34502374-34502397:-_8-1	ELF5	122	351
SRP54_CCDS53893.1_ex6_14:35482574-35482597:+_5-4	SRP54	115	701
F2R_CCDS4032.1_ex1_5:76028514-76028537:-_5-5	F2R	3	19
MTRR_CCDS3874.1_ex1_5:7871014-7871037:+_5-1	MTRR	28	18
SAP30L_CCDS4326.1_ex0_5:153826253-153826276:-_7-1	SAP30L	583	602
ZBED3_CCDS4036.1_ex0_5:76373561-76373584:+_5-5	ZBED3	1115	760
SST_CCDS3288.1_ex0_3:187386981-187387004:+_5-1	SST	464	396
MAP3K6_CCDS299.1_ex17_1:27687840-27687863:+_5-2	MAP3K6	212	360
PI4K2B_CCDS3433.1_ex2_4:25256799-25256822:-_5-4	PI4K2B	740	796
R3HDML_CCDS13329.1_ex2_20:42972012-42972035:-_5-4	R3HDML	502	412
PAQR6_CCDS1135.1_ex3_1:156215315-156215338:+_5-4	PAQR6	426	519
RNASE13_CCDS32039.1_ex0_14:21502265-21502288:-_5-2	RNASE13	401	594
MYCBPAP_CCDS32680.2_ex0_17:48586058-48586081:-_5-1	MYCBPAP	240	444
VCP_CCDS6573.1_ex7_9:35061671-35061694:-_5-1	VCP	37	382
ACP6_CCDS928.1_ex8_1:147131881-147131904:-_5-3	ACP6	47	24
MANEAL_CCDS44110.1_ex0_1:38260147-38260170:-_12-3	MANEAL	426	538
YPEL2_CCDS32695.1_ex2_17:57466739-57466762:-_5-5	YPEL2	994	855
GDAP2_CCDS44201.1_ex5_1:118439536-118439559:-_5-3	GDAP2	594	437
THTPA_CCDS32053.1_ex0_14:24026102-24026125:+_8-3	THTPA	753	645
AZI1_CCDS32764.1_ex18_17:79176093-79176116:-_5-2	AZI1	430	389
IFITM2_CCDS41583.1_ex0_11:308341-308364:+_5-4	IFITM2	1737	980
MNDA_CCDS1177.1_ex1_1:158813142-158813165:-_5-2	MNDA	1200	1001
NBR1_CCDS45694.1_ex9_17:41345124-41345147:-_5-3	NBR1	478	299
RSPO2_CCDS6307.1_ex2_8:108972963-108972986:-_5-4	RSPO2	56	46
TLL2_CCDS7449.1_ex10_10:98157040-98157063:+_5-1	TLL2	634	570
LINGO2_CCDS6524.1_ex0_9:27950508-27950531:-_5-5	LINGO2	744	503
FASTKD5_CCDS13048.1_ex0_20:3128962-3128985:+_5-2	FASTKD5	607	272
C17orf70_CCDS32765.2_ex8_17:79519200-79519223:-_5-4	C17orf70	194	356
GPER1_CCDS5322.1_ex0_7:1131912-1131935:+_5-3	GPER1	892	914
CCDC27_CCDS50.1_ex3_1:3673329-3673352:+_5-4	CCDC27	421	361
ANKRD17_CCDS34003.1_ex13_4:73986003-73986026:+_5-1	ANKRD17	720	843
CNTN2_CCDS1449.1_ex1_1:205027179-205027202:-_5-1	CNTN2	1081	656
TBC1D10C_CCDS58150.1_ex3_11:67173166-67173189:-_5-5	TBC1D10C	481	886
AGXT2_CCDS3908.1_ex7_5:35032898-35032921:+_5-1	AGXT2	168	79
TRIM5_CCDS31392.1_ex6_11:5701194-5701217:-_5-3	TRIM5	113	136
KRT20_CCDS11379.1_ex7_17:39041249-39041272:-_5-3	KRT20	734	681
ZNF792_CCDS12440.2_ex0_19:35450338-35450361:+_5-4	ZNF792	403	584
NOTCH4_CCDS34420.1_ex21_6:32185801-32185824:+_5-3	NOTCH4	769	660
RNF5_CCDS4745.1_ex0_6:32146419-32146442:-_5-1	RNF5	378	433
UBAC2_CCDS45064.1_ex4_13:99966378-99966401:-_5-2	UBAC2	40	18
GTF2H1_CCDS7838.1_ex4_11:18362898-18362921:+_5-5	GTF2H1	292	400
NR5A1_CCDS6856.1_ex3_9:127262597-127262620:+_5-2	NR5A1	355	329
DPH3_CCDS2629.1_ex2_3:16306297-16306320:-_6-6	DPH3	353	746
LMOD3_CCDS46862.1_ex2_3:69171291-69171314:-_5-3	LMOD3	65	191
MICU1_CCDS55714.1_ex5_10:74236965-74236988:-_5-5	MICU1	151	59
TP53INP1_CCDS47899.1_ex1_8:95952338-95952361:+_5-4	TP53INP1	284	317
DSC1_CCDS11894.1_ex12_18:28736067-28736090:-_5-5	DSC1	217	171
EBP_CCDS14300.1_ex0_X:48382352-48382375:-_5-2	EBP	522	357
IFFO2_CCDS44076.1_ex8_1:19282487-19282510:+_5-4	IFFO2	1637	910
FRG1_CCDS34121.1_ex4_4:190876186-190876209:+_5-5	FRG1	571	336
CEP70_CCDS3102.1_ex11_3:138256039-138256062:+_5-4	CEP70	751	272
GLIPR1L2_CCDS58258.1_ex0_12:75785103-75785126:-_5-3	GLIPR1L2	363	431
GRIN2A_CCDS10539.1_ex11_16:10274054-10274077:+_5-2	GRIN2A	558	695
FAM115C_CCDS34769.1_ex1_7:143417156-143417179:+_5-4	FAM115C	274	255
MYH7_CCDS9601.1_ex19_14:23894522-23894545:+_5-1	MYH7	687	680
C6orf1_CCDS4790.1_ex1_6:34214831-34214854:-_5-5	C6orf1	360	378
CLK4_CCDS4437.1_ex11_5:178050294-178050317:-_5-5	CLK4	89	100
MPP6_CCDS5388.1_ex3_7:24690222-24690245:+_5-4	MPP6	81	30
UPF3A_CCDS9543.1_ex7_13:115064415-115064438:-_5-5	UPF3A	860	936
C1orf158_CCDS147.1_ex2_1:12819238-12819261:-_5-2	C1orf158	356	354
ACBD5_CCDS44368.1_ex8_10:27512265-27512288:-_5-4	ACBD5	81	192
ITFG3_CCDS10402.1_ex0_16:304658-304681:+_5-4	ITFG3	665	526
CHST7_CCDS14268.1_ex0_X:46433907-46433930:-_5-3	CHST7	1123	665
PCBP3_CCDS42974.2_ex4_21:47321005-47321028:+_5-2	PCBP3	445	476
CDK5RAP1_CCDS13219.1_ex10_20:31981835-31981858:+_5-3	CDK5RAP1	545	315
HPGDS_CCDS3640.1_ex3_4:95239073-95239096:+_5-5	HPGDS	182	164
TSTD1_CCDS44257.1_ex1_1:161007803-161007826:+_10-6	TSTD1	248	206
MDGA1_CCDS47417.1_ex11_6:37622040-37622063:+_5-2	MDGA1	488	508
UNC93A_CCDS47515.1_ex1_6:167708132-167708155:-_5-2	UNC93A	291	402
PGK2_CCDS4930.1_ex0_6:49754323-49754346:-_5-2	PGK2	296	161
STAG2_CCDS14607.1_ex17_X:123197704-123197727:+_5-5	STAG2	240	434
RPS19_CCDS12588.1_ex1_19:42365259-42365282:+_5-3	RPS19	2	495
MAEL_CCDS1257.1_ex5_1:166973436-166973459:+_5-3	MAEL	153	145
UBE2E1_CCDS2638.1_ex0_3:23848899-23848922:-_7-1	UBE2E1	1246	933
TUBB_CCDS4687.1_ex1_6:30690390-30690413:-_5-1	TUBB	20	40
GTF3C5_CCDS48050.1_ex1_9:135917532-135917555:-_5-1	GTF3C5	356	758
MED15_CCDS13781.1_ex6_22:20921038-20921061:-_5-5	MED15	362	462
GGT7_CCDS13242.2_ex8_20:33447292-33447315:-_5-1	GGT7	1058	900
RIC8A_CCDS65982.1_ex3_11:210581-210604:-_5-4	RIC8A	428	366
COPB1_CCDS7815.1_ex12_11:14502348-14502371:+_5-2	COPB1	127	547
CACNG8_CCDS33104.1_ex3_19:54485448-54485471:+_5-5	CACNG8	518	636
LRRC59_CCDS11566.1_ex1_17:48462604-48462627:-_5-1	LRRC59	135	303
AKT2_CCDS12552.1_ex10_19:40761065-40761088:+_5-3	AKT2	453	525
PLXNA2_CCDS31013.1_ex25_1:208270181-208270204:+_5-1	PLXNA2	301	369
FAH_CCDS10314.1_ex6_15:80460610-80460633:-_5-5	FAH	511	342
TEKT1_CCDS11083.1_ex6_17:6733583-6733606:-_5-5	TEKT1	804	539
PEX16_CCDS31472.1_ex8_11:45937813-45937836:-_5-4	PEX16	636	608
ESRRG_CCDS1517.1_ex5_1:216850581-216850604:+_5-2	ESRRG	446	383
OVGP1_CCDS834.1_ex8_1:111969179-111969202:-_5-5	OVGP1	737	935
TMEM254_CCDS58086.1_ex1_10:81841651-81841674:-_6-3	TMEM254	151	240
PITX1_CCDS4182.1_ex0_5:134364907-134364930:+_5-1	PITX1	502	621
SLC4A1_CCDS11481.1_ex12_17:42336859-42336882:+_5-3	SLC4A1	468	416
VIP_CCDS5240.1_ex3_6:153077287-153077310:-_5-5	VIP	244	296
EDNRA_CCDS3769.1_ex3_4:148457029-148457052:+_7-3	EDNRA	143	152
SSR1_CCDS4499.1_ex6_6:7310247-7310270:-_5-5	SSR1	330	304
TMEM2_CCDS47979.1_ex20_9:74361126-74361149:+_5-5	TMEM2	188	235
DAP_CCDS3880.1_ex1_5:10683640-10683663:-_5-2	DAP	856	869
OSR2_CCDS47901.1_ex0_8:99961293-99961316:+_5-1	OSR2	1088	721
TAF6_CCDS55135.1_ex12_7:99711511-99711534:+_5-5	TAF6	67	513
FADS3_CCDS8013.1_ex10_11:61647587-61647610:+_5-4	FADS3	206	221
TRAF3IP3_CCDS1490.2_ex4_1:209936715-209936738:-_5-3	TRAF3IP3	175	85
TEFM_CCDS42291.1_ex1_17:29227461-29227484:-_5-1	TEFM	186	144
SELENBP1_CCDS58027.1_ex8_1:151341907-151341930:+_5-4	SELENBP1	485	509
C9orf16_CCDS6893.1_ex1_9:130925730-130925753:-_5-1	C9orf16	306	496
LIMD2_CCDS11641.1_ex1_17:61776231-61776254:-_5-3	LIMD2	0	0
ZNHIT1_CCDS5716.1_ex1_7:100865929-100865952:+_5-1	ZNHIT1	533	432
CLDN4_CCDS5560.1_ex0_7:73245905-73245928:-_5-3	CLDN4	734	492
FUT7_CCDS7022.1_ex0_9:139925559-139925582:+_5-2	FUT7	1074	761
KIAA1024L_CCDS58966.1_ex1_5:129096085-129096108:+_5-2	KIAA1024L	277	267
PCDHGC4_CCDS4262.1_ex0_5:140865594-140865617:-_5-4	PCDHGC4	204	173
TMEM246_CCDS6757.1_ex0_9:104238865-104238888:+_5-2	TMEM246	938	746
RSPH3_CCDS5260.1_ex7_6:159420690-159420713:-_5-4	RSPH3	1856	1523
LPXN_CCDS53635.1_ex5_11:58322365-58322388:+_5-4	LPXN	533	396
MYBL1_CCDS47867.1_ex11_8:67509604-67509627:-_5-5	MYBL1	13	23
GALNT12_CCDS6737.1_ex0_9:101570152-101570175:-_5-1	GALNT12	957	798
SRPK1_CCDS47415.1_ex12_6:35856608-35856631:-_5-4	SRPK1	248	158
LUZP6_CCDS59509.1_ex0_7:135612094-135612117:+_1-1	LUZP6	87	204
GPATCH2L_CCDS9848.1_ex0_14:76621010-76621033:-_5-3	GPATCH2L	170	169
PRG2_CCDS58133.1_ex3_11:57156505-57156528:+_5-3	PRG2	504	469
CHRNA3_CCDS10305.1_ex1_15:78894547-78894570:-_5-4	CHRNA3	346	220
SCN3B_CCDS8442.1_ex2_11:123513156-123513179:-_5-1	SCN3B	419	500
HIST2H4A_CCDS30847.1_ex0_1:149804433-149804456:-_5-5	HIST2H4A	346	675
GPR52_CCDS30941.1_ex0_1:174417683-174417706:+_5-3	GPR52	152	200
ERCC5_CCDS32004.1_ex5_13:103510730-103510753:-_5-3	ERCC5	246	362
ACKR3_CCDS2516.1_ex0_2:237489328-237489351:-_5-3	ACKR3	653	684
RPA3_CCDS5356.1_ex1_7:7677548-7677571:-_5-2	RPA3	11	402
EID3_CCDS53822.1_ex0_12:104698146-104698169:+_5-5	EID3	218	228
THEMIS2_CCDS30653.1_ex1_1:28203227-28203250:-_6-5	THEMIS2	827	584
IL11_CCDS12923.1_ex1_19:55879672-55879695:+_8-5	IL11	363	330
OSBPL11_CCDS3033.1_ex8_3:125295140-125295163:-_5-4	OSBPL11	69	125
GGT7_CCDS13242.2_ex13_20:33451150-33451173:-_5-4	GGT7	449	424
AHCTF1_CCDS1629.2_ex24_1:247061500-247061523:+_5-4	AHCTF1	313	309
SPTY2D1_CCDS31441.1_ex3_11:18636905-18636928:+_5-1	SPTY2D1	429	408
HAND2_CCDS3819.1_ex1_4:174450135-174450158:+_5-1	HAND2	1519	707
UBE2H_CCDS47710.1_ex1_7:129479110-129479133:+_5-1	UBE2H	233	399
VAMP7_CCDS14770.4_ex2_Y:59230834-59230857:-_5-1	VAMP7	123	172
GTF2IRD2_CCDS5576.1_ex14_7:74251392-74251415:+_5-5	GTF2IRD2	590	574
PDXK_CCDS13699.1_ex5_21:45168871-45168894:-_5-3	PDXK	454	323
METTL1_CCDS8955.3_ex2_12:58163408-58163431:+_5-1	METTL1	647	485
MYOC_CCDS1297.1_ex2_1:171621492-171621515:-_5-4	MYOC	542	590
FAM84A_CCDS1684.1_ex0_2:14774408-14774431:-_5-4	FAM84A	845	608
POLA2_CCDS8098.1_ex5_11:65046251-65046274:+_5-2	POLA2	245	770
WNT9B_CCDS11506.1_ex1_17:44950034-44950057:-_5-1	WNT9B	74	292
PPFIBP2_CCDS31419.1_ex12_11:7656801-7656824:-_5-5	PPFIBP2	239	213
SH2B1_CCDS32424.1_ex0_16:28877568-28877591:+_5-2	SH2B1	1124	701
S100Z_CCDS43333.1_ex0_5:76171318-76171341:-_5-2	S100Z	643	541
SRSF9_CCDS9199.1_ex3_12:120907263-120907286:-_5-3	SRSF9	369	366
CBLN1_CCDS10736.1_ex0_16:49313484-49313507:+_5-1	CBLN1	589	714
ADAM30_CCDS907.1_ex0_1:120438076-120438099:+_5-3	ADAM30	456	415
FBLN5_CCDS9898.1_ex7_14:92403427-92403450:+_5-3	FBLN5	329	370
MITD1_CCDS2040.1_ex5_2:99790392-99790415:-_5-2	MITD1	0	3
SYAP1_CCDS14177.1_ex4_X:16761846-16761869:-_5-4	SYAP1	1090	655
MN1_CCDS42998.1_ex1_22:28195135-28195158:-_5-2	MN1	991	502
COBLL1_CCDS2223.2_ex8_2:165578707-165578730:+_5-1	COBLL1	474	462
NXT2_CCDS14546.1_ex4_X:108785758-108785781:+_8-7	NXT2	690	678
SLC44A4_CCDS4724.2_ex13_6:31839286-31839309:-_5-5	SLC44A4	1334	1121
